timestamp, x, y, z, mag, azimuth, altitude
11:44:04.102,  -0.1306,   0.2497,   0.2210,   0.3581,  228.509,  242.428
11:44:04.103,  -0.1306,   0.2497,   0.2208,   0.3580,  228.522,  242.394
11:44:04.104,  -0.1306,   0.2497,   0.2208,   0.3580,  228.522,  242.394
11:44:04.210,  -0.1305,   0.2497,   0.2208,   0.3580,  228.522,  242.394
11:44:04.429,  -0.1305,   0.2498,   0.2208,   0.3580,  228.522,  242.394
11:44:04.429,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.408
11:44:04.535,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.408
11:44:04.536,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.408
11:44:04.754,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.408
11:44:04.865,  -0.1305,   0.2498,   0.2209,   0.3581,  228.525,  242.428
11:44:04.865,  -0.1305,   0.2498,   0.2209,   0.3581,  228.525,  242.428
11:44:04.866,  -0.1305,   0.2498,   0.2209,   0.3581,  228.525,  242.428
11:44:05.189,  -0.1305,   0.2499,   0.2209,   0.3581,  228.525,  242.428
11:44:05.189,  -0.1305,   0.2499,   0.2209,   0.3582,  228.524,  242.428
11:44:05.190,  -0.1305,   0.2499,   0.2209,   0.3582,  228.524,  242.428
11:44:05.190,  -0.1305,   0.2499,   0.2209,   0.3582,  228.524,  242.428
11:44:05.515,  -0.1305,   0.2499,   0.2209,   0.3581,  228.524,  242.428
11:44:05.515,  -0.1305,   0.2499,   0.2209,   0.3581,  228.520,  242.431
11:44:05.516,  -0.1305,   0.2499,   0.2209,   0.3581,  228.520,  242.431
11:44:05.516,  -0.1305,   0.2499,   0.2209,   0.3582,  228.520,  242.431
11:44:05.839,  -0.1305,   0.2498,   0.2209,   0.3581,  228.520,  242.431
11:44:05.839,  -0.1305,   0.2498,   0.2210,   0.3581,  228.505,  242.419
11:44:05.840,  -0.1305,   0.2498,   0.2210,   0.3581,  228.505,  242.419
11:44:05.948,  -0.1305,   0.2498,   0.2210,   0.3581,  228.505,  242.419
11:44:06.495,  -0.1305,   0.2497,   0.2210,   0.3580,  228.505,  242.419
11:44:06.495,  -0.1305,   0.2497,   0.2209,   0.3580,  228.507,  242.413
11:44:06.496,  -0.1305,   0.2497,   0.2209,   0.3580,  228.507,  242.413
11:44:06.496,  -0.1305,   0.2497,   0.2209,   0.3580,  228.507,  242.413
11:44:06.497,  -0.1305,   0.2497,   0.2209,   0.3580,  228.507,  242.413
